,0
2021-07-22,0.0
2021-07-23,0.0
2021-07-26,0.0
2021-07-27,0.0
2021-07-28,0.0
2021-07-29,0.0
2021-07-30,0.0
2021-08-02,0.0
2021-08-03,0.0
2021-08-04,-6.6555940769993985e-06
2021-08-05,0.0
2021-08-06,0.019471207052395977
2021-08-09,0.003106
2021-08-10,0.01447224666191034
2021-08-11,0.000929191166311965
2021-08-12,-0.0036177973628104764
2021-08-13,0.008375223252154937
2021-08-16,0.021203974320989714
2021-08-17,-0.02087307505249706
2021-08-18,-0.020272585593418494
2021-08-19,-0.00663701663032361
2021-08-20,0.04347392175480103
2021-08-23,0.03382574626619549
2021-08-24,0.0011451939082959622
2021-08-25,-0.03504801694268409
2021-08-26,0.0061875
2021-08-27,0.014680449896479765
2021-08-30,-0.010641237585028093
2021-08-31,-0.01619011331667171
2021-09-01,0.0322235
2021-09-02,0.043949999999999996
2021-09-03,0.058394
2021-09-06,-0.003219
2021-09-07,0.007370937955059965
2021-09-08,-0.138470705655217
2021-09-09,0.017477556719047577
2021-09-10,-0.009209282668095968
2021-09-13,-0.014687388516739565
2021-09-14,0.01793497568416863
2021-09-15,0.010590689369883435
2021-09-16,0.006375
2021-09-17,-0.0171475
2021-09-20,-0.03259211080529487
2021-09-21,-0.023986807411000302
2021-09-22,0.0076613781407800395
2021-09-23,0.003763396581985606
2021-09-24,-0.004416
2021-09-27,0.000264
2021-09-28,-0.0024360000000000002
2021-09-29,-0.002916
2021-09-30,0.0012360000000000001
2021-10-01,0.016164
2021-10-04,0.000513714838536353
2021-10-05,0.002288
2021-10-06,0.013585
2021-10-07,-0.0031484113015617815
2021-10-08,0.0031875687531095526
2021-10-11,-0.0009374229697516048
2021-10-12,0.015602684965491559
2021-10-13,-0.0113540492976717
2021-10-14,0.010920015482061878
2021-10-15,0.042836816492839346
2021-10-18,-0.002341973541285985
2021-10-19,0.030175338093071172
2021-10-20,0.033045141798171945
2021-10-21,-0.043803712343215825
2021-10-22,-0.01679923282951844
2021-10-25,0.035889000000000004
2021-10-26,-0.043134
2021-10-27,-0.03318
2021-10-28,0.059468575991989105
2021-10-29,0.002453926887362255
2021-11-01,0.003075
2021-11-02,-0.008516000000000001
2021-11-03,0.064857
2021-11-04,-0.016171
2021-11-05,0.010823000000000001
2021-11-08,0.027452
2021-11-09,0.03751969174816545
2021-11-10,-0.022293862355143967
2021-11-11,-0.03995055731636836
2021-11-12,0.006743578812788511
2021-11-15,-0.015586
2021-11-16,-0.08124748366831336
2021-11-17,-0.042683408408629234
2021-11-18,-0.010886513770041436
2021-11-19,0.011595524442553207
2021-11-22,-0.01974067144356773
2021-11-23,0.00111670016825714
2021-11-24,0.011463413122154011
2021-11-25,0.003314137086466666
2021-11-26,-0.00615
2021-11-29,0.0094625
2021-11-30,-0.000725
2021-12-01,0.0122625
2021-12-02,-0.0106375
2021-12-03,-0.037525
2021-12-06,-0.00022698333960956976
2021-12-07,0.010980108993149409
2021-12-08,-0.0003885
2021-12-09,-0.0062895
2021-12-10,0.004906750511310049
2021-12-13,-0.000819
2021-12-14,-0.005376
2021-12-15,0.0032235000000000002
2021-12-16,-0.002331
2021-12-17,-0.002184
2021-12-20,0.0008085000000000001
2021-12-21,0.003885
2021-12-22,-0.00030450000000000003
2021-12-23,-0.000672
2021-12-24,0.0050085
2021-12-27,-0.0001785
2021-12-28,-0.000693
2021-12-29,-0.005607
2021-12-30,-0.0025515
2021-12-31,0.0014385000000000001
2022-01-03,-0.000399
2022-01-04,-0.0020369999999999997
2022-01-05,-0.005974500000000001
2022-01-06,-0.00063
2022-01-07,-0.002751
2022-01-10,-0.0004095
2022-01-11,7.35e-05
2022-01-12,0.0022364999999999998
2022-01-13,0.0021
2022-01-14,-0.001413910983602795
2022-01-17,-0.000399
2022-01-18,-0.001113
2022-01-19,-0.0015854999999999999
2022-01-20,-0.002058
2022-01-21,-0.008988000000000001
2022-01-24,-0.000777
2022-01-25,0.0001365
2022-01-26,0.0016275
2022-01-27,0.000378
2022-01-28,0.0017954999999999998
2022-01-31,-0.002226
2022-02-01,0.0031290000000000003
2022-02-02,0.0004935
2022-02-03,-0.0036435
2022-02-04,0.011696999999999999
2022-02-07,-0.0010815
2022-02-08,0.004683
2022-02-09,0.0006405
2022-02-10,-0.001827
2022-02-11,-0.0031605
2022-02-14,0.0015329999999999999
2022-02-15,-0.00011399695516151532
2022-02-16,0.003045
2022-02-17,-0.0079065
2022-02-18,-0.004599
2022-02-21,-0.0024885
2022-02-22,0.002268
2022-02-23,-0.0019844999999999997
2022-02-24,0.0021105
2022-02-25,-0.001386
2022-02-28,0.0117705
2022-03-01,0.00105
2022-03-02,0.0017745
2022-03-03,-0.0006194999999999999
2022-03-04,-0.011970000000000001
2022-03-07,0.00030450000000000003
2022-03-08,-0.000546
2022-03-09,0.001554
2022-03-10,0.0062475000000000004
2022-03-11,-0.008914499999999999
2022-03-14,9.45e-05
2022-03-15,0.0035385
2022-03-16,-0.0003885
2022-03-17,0.003462093256110244
2022-03-18,0.0007034999999999999
2022-03-21,-0.000357
2022-03-22,0.002793
2022-03-23,0.001134
2022-03-24,0.0024360000000000002
2022-03-25,0.005610404072609015
2022-03-28,0.0024369631473846027
2022-03-29,0.001084662342638254
2022-03-30,0.0012231504234112177
2022-03-31,-0.011277522811033036
2022-04-01,0.023719999999999998
2022-04-04,-0.0016143590962301767
2022-04-05,-0.017251551210206245
2022-04-06,-0.063135
2022-04-07,0.008295854938265429
2022-04-08,-0.014756782401064896
2022-04-11,-0.023990747884434983
2022-04-12,-0.015233191036296225
2022-04-13,0.008812854546942183
2022-04-14,0.0031864765110440857
2022-04-15,-0.006105984743881796
2022-04-18,-0.0020155
2022-04-19,0.003549
2022-04-20,0.0046595
2022-04-21,-0.00489
2022-04-22,-0.009857431064247543
2022-04-25,0.0022545
2022-04-26,-0.006034500000000001
2022-04-27,0.0024705
2022-04-28,0.0019034999999999998
2022-04-29,-0.0041715
2022-05-02,0.000756
2022-05-03,-0.0024435
2022-05-04,0.005710499999999999
2022-05-05,-0.0096255
2022-05-06,-0.0053865
2022-05-09,-0.008586
2022-05-10,-0.0008774999999999999
2022-05-11,-0.0054945
2022-05-12,0.00016199999999999998
2022-05-13,0.0061155
2022-05-16,-0.002771718290628835
2022-05-17,0.000945
2022-05-18,-0.003186
2022-05-19,-0.0013365
2022-05-20,0.004617
2022-05-23,-0.000189
2022-05-24,-0.003348
2022-05-25,0.001539
2022-05-26,-0.0004995
2022-05-27,0.0
2022-05-30,0.000135
2022-05-31,0.0061695
2022-06-01,2.7000000000000002e-05
2022-06-02,-0.00567
2022-06-03,0.0007965
2022-06-06,-0.0002835
2022-06-07,0.003996
2022-06-08,-0.000486
2022-06-09,-0.0028079999999999997
2022-06-10,-0.00864
2022-06-13,-0.011974499999999999
2022-06-14,-0.0002619913967406484
2022-06-15,0.00018086128217811458
2022-06-16,-0.005849999999999999
2022-06-17,0.0010530000000000001
2022-06-20,-0.000845
2022-06-21,0.00117
2022-06-22,-0.0021579999999999998
2022-06-23,0.002301
2022-06-24,0.000208
2022-06-27,-0.0007019999999999999
2022-06-28,-0.0012740000000000002
2022-06-29,-0.000247
2022-06-30,-0.003562
2022-07-01,0.001092
2022-07-04,0.002327
2022-07-05,0.000793
2022-07-06,0.000208
2022-07-07,0.002938
2022-07-08,-0.001794
2022-07-11,3.9e-05
2022-07-12,-0.002197
2022-07-13,-0.0019500000000000001
2022-07-14,0.0032500000000000003
2022-07-15,0.0012078809584997019
2022-07-18,-0.000156
2022-07-19,0.002132
2022-07-20,0.004394
2022-07-21,-0.000949
2022-07-22,-0.000572
2022-07-25,-0.000546
2022-07-26,-0.003991
2022-07-27,-6.5e-05
2022-07-28,0.007969
2022-07-29,-0.0021493281132219226
2022-08-01,-0.00035299999999999996
2022-08-02,-0.001288
2022-08-03,-0.0014199999999999998
2022-08-04,-0.001673
2022-08-05,0.005729
2022-08-08,0.0011495905970306944
2022-08-09,0.000722040431012385
2022-08-10,0.011728667190116329
2022-08-11,0.004539467054254164
2022-08-12,0.006832105505835788
2022-08-15,-3.394879135217633e-05
2022-08-16,-0.007620213412110352
2022-08-17,-0.01305610362718693
2022-08-18,-0.001092
2022-08-19,-0.046005000000000004
2022-08-22,-0.003949637029559414
2022-08-23,0.005602445954539047
2022-08-24,0.0006715
2022-08-25,0.0028316753916536592
2022-08-26,-0.01787
2022-08-29,0.005095499999999999
2022-08-30,-0.000997011138095971
2022-08-31,0.0011505
2022-09-01,-0.0009945
2022-09-02,-0.00039
2022-09-05,0.000273
2022-09-06,-0.0043875
2022-09-07,0.0010724999999999999
2022-09-08,0.0012870000000000002
2022-09-09,0.009555000000000001
2022-09-12,0.0019217830989148505
2022-09-13,-0.0076786926528195545
2022-09-14,0.0004908329377366387
2022-09-15,-0.00021
2022-09-16,-0.0033074999999999997
2022-09-19,0.0005600000000000001
2022-09-20,-0.001925
2022-09-21,-0.0021525
2022-09-22,0.0034300000000000003
2022-09-23,-0.002065
2022-09-26,0.00126
2022-09-27,0.00029749999999999997
2022-09-28,0.001085
2022-09-29,-0.000245
2022-09-30,-0.00105
2022-10-03,0.001505
2022-10-04,0.00266
2022-10-05,-8.750000000000001e-05
2022-10-06,-0.00021
2022-10-07,-0.003115
2022-10-10,1.7500000000000002e-05
2022-10-11,-0.0007000000000000001
2022-10-12,7.000000000000001e-05
2022-10-13,0.00047781739919654855
2022-10-14,-0.0002625
2022-10-17,-8.750000000000001e-05
2022-10-18,0.0001225
2022-10-19,-0.0002275
2022-10-20,-0.0006475000000000001
2022-10-21,0.002065
2022-10-24,-0.00098
2022-10-25,0.0026425
2022-10-26,0.0028000000000000004
2022-10-27,-0.0018725
2022-10-28,0.0011725
2022-10-31,-0.0006202648171277709
2022-11-01,0.00011573261315951394
2022-11-02,-0.004791622977853076
2022-11-03,0.000936
2022-11-04,0.006546
2022-11-07,8.616992288478003e-05
2022-11-08,-0.03201394893268518
2022-11-09,-0.020178528843019815
2022-11-10,-0.01032547368853682
2022-11-11,0.012551140812153718
2022-11-14,-0.0037604723173038593
2022-11-15,0.002277
2022-11-16,-0.001419
2022-11-17,0.000693
2022-11-18,-9.900000000000001e-05
2022-11-21,-0.0029535
2022-11-22,0.0007425
2022-11-23,0.0021945000000000003
2022-11-24,0.0
2022-11-25,0.0001485
2022-11-28,-0.001023
2022-11-29,0.0009075
2022-11-30,0.0026895
2022-12-01,-0.000858
2022-12-02,0.0005775
2022-12-05,-0.0005775
2022-12-06,0.00033
2022-12-07,-0.0007920000000000001
2022-12-08,0.0015345
2022-12-09,-0.0004455
2022-12-12,8.67620401449082e-05
2022-12-13,0.002046
2022-12-14,0.0002145
2022-12-15,-0.001386
2022-12-16,-0.00198
2022-12-19,-0.0009735000000000001
2022-12-20,0.0011055
2022-12-21,-0.0004455
2022-12-22,-4.9500000000000004e-05
2022-12-23,0.0002475
2022-12-26,0.0
2022-12-27,-0.0007095
2022-12-28,-0.000132
2022-12-29,-3.3e-05
2022-12-30,0.000495
2023-01-02,0.0
2023-01-03,0.000264
2023-01-04,0.0005445
2023-01-05,0.00019800000000000002
2023-01-06,0.0002145
2023-01-09,0.001155
2023-01-10,0.00099
2023-01-11,0.0002805
2023-01-12,0.005169786114632691
2023-01-13,0.0012023230825651261
2023-01-16,-0.00025054260485198005
2023-01-17,0.04141921327432186
2023-01-18,-0.018116075629885063
2023-01-19,0.01352825910959478
2023-01-20,0.036176436900970436
2023-01-23,0.018147509554764848
2023-01-24,-0.004848739874315781
2023-01-25,-0.011204722998004539
2023-01-26,0.012459202494228092
2023-01-27,-0.0038363527839561425
2023-01-30,-0.024583717177034288
2023-01-31,0.020652499999999997
2023-02-01,0.025639819678541488
2023-02-02,0.01926431744368624
2023-02-03,-0.021188817584827255
2023-02-06,-0.012324
2023-02-07,0.01002
2023-02-08,-0.01838602913192917
2023-02-09,-0.042659
2023-02-10,-0.01992530509686632
2023-02-13,-0.009912638422693519
2023-02-14,0.029628071189968578
2023-02-15,0.06174618327121164
2023-02-16,0.013117773023391632
2023-02-17,0.00912210804150357
2023-02-20,-5.673008799305799e-05
2023-02-21,-0.014295853210159574
2023-02-22,-0.024209756624396093
2023-02-23,0.009705
2023-02-24,-0.0257625
2023-02-27,0.004240172675628442
2023-02-28,7.701967847444117e-05
2023-03-01,0.004205735350420134
2023-03-02,0.0014481374281432432
2023-03-03,-0.0320415465795782
2023-03-06,0.0014139386064875015
2023-03-07,-0.00540644247435471
2023-03-08,0.0010622824641261575
2023-03-09,-0.02375889143889084
2023-03-10,-0.0004377028261910443
2023-03-13,0.017005
2023-03-14,0.0031065512712499924
2023-03-15,-0.001911
2023-03-16,0.0017112635768382774
2023-03-17,0.0051722972266608404
2023-03-20,0.0036097955646649848
2023-03-21,0.00402473038920234
2023-03-22,-0.016115856251750552
2023-03-23,0.023302999999999997
2023-03-24,-0.009682079970090176
2023-03-27,-0.012597053449191362
2023-03-28,0.012951999999999998
2023-03-29,0.014059148514159093
2023-03-30,-0.007820984757664469
2023-03-31,0.011888715511365161
2023-04-03,-0.007652011104720251
2023-04-04,0.006363
2023-04-05,0.004325784179096589
2023-04-06,-0.00763662180434597
2023-04-07,0.0
2023-04-10,0.01846
2023-04-11,0.01479902724606055
2023-04-12,-0.0015055902202610499
2023-04-13,0.020544228767116958
2023-04-14,0.016806372703046742
2023-04-17,-0.023191872878274
2023-04-18,0.021387999999999997
2023-04-19,-0.047194
2023-04-20,-0.027593443873955535
2023-04-21,-0.036486775848281125
2023-04-24,0.002225848134979481
2023-04-25,0.009710916082190714
2023-04-26,0.004344090504829638
2023-04-27,0.017348818944381332
2023-04-28,-0.006804
2023-05-01,-0.0249565
2023-05-02,0.017017790961312517
2023-05-03,-0.0013346126419037437
2023-05-04,0.002939096545547561
2023-05-05,0.01058
2023-05-08,-0.022414999999999997
2023-05-09,0.0009510533316081881
2023-05-10,0.0017166053853479887
2023-05-11,-0.007783594631656707
2023-05-12,-0.0025469055364164155
2023-05-15,0.0032129999999999997
2023-05-16,-0.0017361360694947501
2023-05-17,0.001428
2023-05-18,-0.0022270000000000002
2023-05-19,0.000493
2023-05-22,0.000136
2023-05-23,0.001037
2023-05-24,-0.0029409999999999996
2023-05-25,-0.000136
2023-05-26,0.001122
2023-05-29,0.003417
2023-05-30,0.000272
2023-05-31,-0.002533
2023-06-01,-0.000969
2023-06-02,0.0013089999999999998
2023-06-05,-0.005542
2023-06-06,0.004777
2023-06-07,-0.001989
2023-06-08,0.000833
2023-06-09,-0.000697
2023-06-12,-0.001955
2023-06-13,-0.000289
2023-06-14,-0.003162
2023-06-15,0.002084440055138405
2023-06-16,0.002924
2023-06-19,0.001156
2023-06-20,0.005304
2023-06-21,0.006256
2023-06-22,0.0005099999999999999
2023-06-23,0.002879756189111019
2023-06-26,-0.005868116338833891
2023-06-27,0.004578914854199121
2023-06-28,-0.0065043662754326985
2023-06-29,0.005443662642511176
2023-06-30,-0.0026740847020290687
2023-07-03,0.010464882487401002
2023-07-04,-0.005786585572619245
2023-07-05,-0.008174772040149025
2023-07-06,-0.0046425
2023-07-07,-0.00256
2023-07-10,0.01069
2023-07-11,-0.005314999999999999
2023-07-12,-0.005175
2023-07-13,0.025345
2023-07-14,-0.024306648275785915
2023-07-17,-0.00734475864053657
2023-07-18,-0.0027203083128066858
2023-07-19,0.003352017764315934
2023-07-20,-0.004050828538126564
2023-07-21,0.0013935124283608609
2023-07-24,-0.009951355031514625
2023-07-25,0.001518593339927449
2023-07-26,0.0034750571866427114
2023-07-27,-0.004228182953737403
2023-07-28,0.0013823291013378204
2023-07-31,-0.001058296928919365
2023-08-01,0.000235
2023-08-02,-0.000658
2023-08-03,0.000799
2023-08-04,-0.001786
2023-08-07,0.0011749999999999998
2023-08-08,0.003948
2023-08-09,-0.0024675
2023-08-10,-0.0004935
2023-08-11,4.7000000000000004e-05
2023-08-14,-0.0007893026944186172
2023-08-15,-0.001034
2023-08-16,-0.0007520000000000001
2023-08-17,-0.0066974999999999995
2023-08-18,-0.0074495
2023-08-21,0.0
2023-08-22,-0.001316
2023-08-23,0.0035485
2023-08-24,-0.0032195
2023-08-25,0.000517
2023-08-28,-0.0004935
2023-08-29,0.007943
2023-08-30,-0.001974
2023-08-31,-0.006133499999999999
2023-09-01,-0.0006815
2023-09-04,0.000799
2023-09-05,-0.0011985
2023-09-06,-0.00018800000000000002
2023-09-07,0.0015040000000000001
2023-09-08,-0.000235
2023-09-11,-0.0044415
2023-09-12,0.0048175
2023-09-13,0.0009532882507100177
2023-09-14,0.0012925
2023-09-15,-0.000517
2023-09-18,0.0016685
2023-09-19,0.0021385
2023-09-20,-0.0008225
2023-09-21,-0.0025615
2023-09-22,-0.0003055
2023-09-25,-0.000611
2023-09-26,-0.0010105000000000001
2023-09-27,0.000235
2023-09-28,0.0046295
2023-09-29,-0.001316
2023-10-02,0.004465
2023-10-03,-0.0022795000000000003
2023-10-04,0.001363
2023-10-05,-0.0011985
2023-10-06,0.0028552216628291525
2023-10-09,-0.0024840446081602235
2023-10-10,-0.001320416799329604
2023-10-11,-0.0052925
2023-10-12,3.65e-05
2023-10-13,0.0015584088166927187
2023-10-16,0.010280504668034976
2023-10-17,0.000165
2023-10-18,-0.0014450913229366003
2023-10-19,0.004091111704188166
2023-10-20,0.007519939739750697
2023-10-23,0.02245523503002234
2023-10-24,0.026974055949256316
2023-10-25,0.01544954217818023
2023-10-26,-0.010019803333539466
2023-10-27,-0.010243105829548066
2023-10-30,0.015916378869404696
2023-10-31,0.010026123068179753
2023-11-01,0.02316973769640754
2023-11-02,-0.022090870117249545
2023-11-03,-0.0070999999999999995
2023-11-06,0.028697387223539098
2023-11-07,0.01677869948482875
2023-11-08,-0.002048913479099563
2023-11-09,0.07150023622247674
2023-11-10,0.036748829884024524
2023-11-13,-0.02509287703648652
2023-11-14,-0.057648000000000005
2023-11-15,0.074198
2023-11-16,-0.07642881885522881
2023-11-17,0.009031661711141389
2023-11-20,0.045131500000000005
2023-11-21,-0.027319652079336093
2023-11-22,0.0403865
2023-11-23,-0.0094285
2023-11-24,0.009561
2023-11-27,-0.035547
2023-11-28,0.0350575
2023-11-29,-0.0167275
2023-11-30,0.004227
2023-12-01,0.030731500000000002
2023-12-04,0.09697900000000001
2023-12-05,0.048032145319028684
2023-12-06,-0.008276
2023-12-07,0.017872
2023-12-08,0.020992
2023-12-11,-0.09841255913112898
2023-12-12,-0.014252829172883796
2023-12-13,0.05251685129300144
2023-12-14,0.005588610500328212
2023-12-15,-0.02077
2023-12-18,0.0006345000000000001
2023-12-19,-0.010325500000000001
2023-12-20,0.0159535
2023-12-21,0.0140665
2023-12-22,0.0116315
2023-12-25,0.0
2023-12-26,-0.04101
2023-12-27,0.043785932543268284
2023-12-28,-0.016542540661706722
2023-12-29,-0.015280414148300956
2024-01-01,-2.2809189238259436e-05
2024-01-02,0.0416315
2024-01-03,-0.043775
2024-01-04,0.025292411999237555
2024-01-05,-0.0055695
2024-01-08,0.041712
2024-01-09,-0.012388695487392876
2024-01-10,0.01570737407357517
2024-01-11,0.0053
2024-01-12,-0.03082105451094558
2024-01-15,-5.7454607963769296e-05
2024-01-16,-0.001968988148264243
2024-01-17,-0.009576592979681206
2024-01-18,-0.02670603709688327
2024-01-19,0.009594887830339145
2024-01-22,-0.023974920969148467
2024-01-23,-0.01868137649832698
2024-01-24,0.0017899333390568445
2024-01-25,0.000726
2024-01-26,0.013280920210505127
2024-01-29,0.0052439999999999995
2024-01-30,0.001656
2024-01-31,-0.004945
2024-02-01,0.0021160000000000003
2024-02-02,-0.000414
2024-02-05,-0.002898
2024-02-06,0.00345
2024-02-07,0.005083
2024-02-08,0.006163999999999999
2024-02-09,0.009257454794485325
2024-02-12,0.015575720512548108
2024-02-13,-0.00643408584452532
2024-02-14,0.029722953888031763
2024-02-15,0.0025024324047925404
2024-02-16,-0.004182673158220627
2024-02-19,-1.174247372948205e-05
2024-02-20,0.02919219420036401
2024-02-21,-0.029306256911404312
2024-02-22,0.03289395438241436
2024-02-23,-0.0367225
2024-02-26,0.111768
2024-02-27,0.041651452604877875
2024-02-28,0.07544400000000001
2024-02-29,0.018174994246679413
2024-03-01,0.034476
2024-03-04,0.099438
2024-03-05,-0.07604378831133803
2024-03-06,0.10837631553377715
2024-03-07,0.013173459788913591
2024-03-08,0.021899500000000002
2024-03-11,0.06587900000000001
2024-03-12,-0.024008500000000002
2024-03-13,0.029099499999999997
2024-03-14,-0.0928595
2024-03-15,-0.023886368249497827
2024-03-18,-0.0636425
2024-03-19,-0.06257731995759197
2024-03-20,0.028394658629990105
2024-03-21,0.004057
2024-03-22,-0.030579305688525304
2024-03-25,0.10459614193262455
2024-03-26,-0.02601743389709819
2024-03-27,-0.01552
2024-03-28,0.025984609064661317
2024-03-29,0.0
2024-04-01,-0.01337
2024-04-02,-0.040574000000000006
2024-04-03,9.101553662833227e-05
2024-04-04,0.018871328085218332
2024-04-05,-0.009205605332429857
2024-04-08,0.02743200683072954
2024-04-09,-0.01708554054122481
2024-04-10,0.006426412482401086
2024-04-11,0.002301
2024-04-12,-0.021417000000000002
2024-04-15,-0.021681786819347088
2024-04-16,-0.0035716629162820296
2024-04-17,-0.007904283452148851
2024-04-18,0.009576060675059653
2024-04-19,0.00207551264133897
2024-04-22,0.006313999999999999
2024-04-23,-0.00049
2024-04-24,-0.007154000000000001
2024-04-25,0.002296
2024-04-26,-0.001106
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-06,0.0
2024-05-07,-0.0026040000000000004
2024-05-08,-0.0025340000000000002
2024-05-09,0.0010639999999999998
2024-05-10,-0.005292
2024-05-13,0.007084
2024-05-14,-0.004606
2024-05-15,0.01291067742179791
2024-05-16,-0.00294
2024-05-17,0.0055720000000000006
2024-05-20,0.008624
2024-05-21,-0.0026528864222449787
2024-05-22,0.001120113199162415
2024-05-23,-0.011041264255494834
2024-05-24,0.009160886025632538
2024-05-27,-5.043162902485214e-06
2024-05-28,0.003830800309100401
2024-05-29,-0.016577560129143677
2024-05-30,0.01062472743189288
2024-05-31,-0.005235999999999999
2024-06-03,0.0073
2024-06-04,0.013229999999999999
2024-06-05,0.016712626697505496
2024-06-06,-0.019640679109541936
2024-06-07,-0.024658711074126375
2024-06-10,-0.002097
2024-06-11,-0.042066
2024-06-12,0.005951004657628784
2024-06-13,-0.011824032211677946
2024-06-14,-0.016607319265016657
2024-06-17,0.02271328448325795
2024-06-18,-0.018942714490650818
2024-06-19,-1.5524589548245945e-05
2024-06-20,0.007976413799734586
2024-06-21,-0.0035465
2024-06-24,-0.021402
2024-06-25,0.012114624644539152
2024-06-26,-0.004154701403565589
2024-06-27,0.0014524999999999998
2024-06-28,-0.00532
2024-07-01,0.011795
2024-07-02,-0.005285
2024-07-03,-0.005004999999999999
2024-07-04,-0.0079975
2024-07-05,-0.0066325
2024-07-08,-7.000000000000001e-05
2024-07-09,0.0057225
2024-07-10,-0.0021875
2024-07-11,0.000735
2024-07-12,-0.00025033343280357194
2024-07-15,0.0219625
2024-07-16,0.004008166303180033
2024-07-17,-0.0009279999999999999
2024-07-18,-0.003568
2024-07-19,0.011439999999999999
2024-07-22,0.0035039999999999997
2024-07-23,-0.007776
2024-07-24,0.000778331016897079
2024-07-25,-0.003058626762786879
2024-07-26,0.008300825133817866
2024-07-29,-0.0007313597587643617
2024-07-30,-0.005424884610121678
2024-07-31,-0.00792
2024-08-01,0.000264
2024-08-02,-0.010704
